utilization,requests_per_month,buy_usd_per_req,selfhost_usd_per_req,selfhost_cheaper,saving_pct
0.2,619577.0803413634,0.017640000000000003,0.08507641649111562,False,-382.29261049385264
0.4,1239154.160682727,0.017640000000000003,0.04253820824555781,False,-141.14630524692632
0.6,1858731.2410240902,0.017640000000000003,0.028358805497038543,False,-60.76420349795091
0.8,2478308.321365454,0.017640000000000003,0.021269104122778906,False,-20.57315262346315
1.0,3097885.401706817,0.017640000000000003,0.017015283298223126,True,3.5414779012294617
