month,phase,nodes,pending_nodes,ordered,binding_constraint,cash_ok,demand_ok,supply_ok,demand_equiv_nodes,utilization,revenue_usd,out_tokens,in_tokens,rent_usd,opex_usd,ebt_usd,tax_usd,net_income_usd,cash_in_usd,cash_usd,deposits_usd,equity_usd,survival_prob,expected_net_income_usd,price_index,ar_balance_usd,capital_employed_usd
12,horizon,1,0,0,资金+需求,False,False,True,0.5,0.5,27323.34924305413,1239154160.6827269,12391541606.827269,22085.78117408013,24430.612216216206,2892.7370268379236,0.0,2892.7370268379236,25274.098049825072,-47583.811674346034,44171.56234816026,-3412.2493261857744,0.8863848717161291,2564.07833844223,1.0,23907.930587672367,68079.49293583262
13,horizon,1,0,0,资金+需求,False,False,True,0.5416666666666666,0.5416666666666666,29600.295013308638,1342417007.4062874,13424170074.062874,22085.78117408013,24484.348136394216,5115.946876914422,0.0,5115.946876914422,27551.04382007958,-44517.11599066067,44171.56234816026,-345.5536425004102,0.8775210229989678,4489.350937038318,1.0,25957.181780901417,70128.74412906167
14,horizon,1,0,0,资金+需求,False,False,True,0.5833333333333334,0.5833333333333334,31877.240783563157,1445679854.129848,14456798541.298481,22085.78117408013,24538.08405657222,7339.156726990936,0.0,7339.156726990936,29827.98959033409,-39227.2104568988,44171.56234816026,4944.35189126146,0.8687458127689781,6375.8616758286535,1.0,28006.43297413047,72177.99532229072
15,horizon,1,0,0,资金+需求,False,False,True,0.625,0.625,34154.186553817664,1548942700.8534086,15489427008.534086,22085.78117408013,24591.819976750226,9562.366577067438,0.0,9562.366577067438,32104.935360588606,-31714.09507306042,44171.56234816026,12457.46727509984,0.8600583546412883,8224.193264749469,1.0,30055.68416735952,74227.24651551977
16,horizon,1,0,0,资金+需求,False,False,True,0.6666666666666666,0.6666666666666666,36431.132324072176,1652205547.5769691,16522055475.769691,22085.78117408013,24645.555896928232,11785.576427143944,0.0,11785.576427143944,34381.88113084312,-21977.769839145534,44171.56234816026,22193.792509014726,0.8514577710948754,10034.920635724287,1.0,32104.9353605886,76276.49770874885
17,horizon,1,0,0,资金+需求,False,False,True,0.7083333333333334,0.7083333333333334,38708.07809432669,1755468394.3005297,17554683943.0053,22085.78117408013,24699.29181710624,14008.786277220446,0.0,14008.786277220446,36658.82690109763,-10018.234755154146,44171.56234816026,34153.32759300611,0.8429431933839266,11808.611039953132,1.0,34154.18655381765,78325.7489019779
18,horizon,1,0,0,资金+需求,False,False,True,0.75,0.75,40985.0238645812,1858731241.0240903,18587312410.240902,22085.78117408013,24753.027737284247,16231.996127296952,0.0,16231.996127296952,38935.77267135214,4164.510178913748,44171.56234816026,48336.07252707401,0.8345137614500874,13545.824144033832,1.0,36203.4377470467,80375.00009520695
19,horizon,1,0,0,资金+需求,False,False,True,0.7916666666666666,0.7916666666666666,43261.9696348357,1961994087.7476509,19619940877.47651,22085.78117408013,24806.763657462252,18455.20597737345,0.0,18455.20597737345,41212.718441606645,20570.46496305814,44171.56234816026,64742.0273112184,0.8261686238355865,15247.112124928915,1.0,38252.68894027575,82424.251288436
20,horizon,1,0,0,资金+需求,False,False,True,0.8333333333333334,0.8333333333333334,45538.91540509022,2065256934.4712114,20652569344.712116,22085.78117408013,24860.499577640257,20678.415827449964,0.0,20678.415827449964,43489.66421186116,39199.62959727905,44171.56234816026,83371.1919454393,0.8179069375972307,16913.019763791704,1.0,40301.9401335048,84473.50248166505
21,horizon,1,0,0,资金+需求,False,False,True,0.875,0.875,47815.861175344726,2168519781.194772,21685197811.94772,22085.78117408013,24914.235497818267,22901.62567752646,0.0,22901.62567752646,45766.60998211567,60052.00408157645,44171.56234816026,104223.5664297367,0.8097278682212583,18544.08453866473,1.0,42351.19132673385,86522.7536748941
22,horizon,1,0,0,资金,False,True,True,0.9166666666666666,0.9166666666666666,50092.80694559924,2271782627.9183326,22717826279.183327,22085.78117408013,24967.971417996272,25124.835527602965,0.0,25124.835527602965,48043.55575237018,83127.58841595036,44171.56234816026,127299.15076411061,0.8016305895390458,20140.836716063928,1.0,44400.442519962904,88572.00486812316
23,horizon,1,0,0,资金,False,True,True,0.9583333333333334,0.9583333333333334,52369.75271585375,2375045474.6418934,23750454746.418934,22085.78117408013,25021.707338174278,27348.04537767947,0.0,27348.04537767947,50320.50152262469,108426.38260040077,44171.56234816026,152597.94494856102,0.7936142836436553,21703.79944146127,1.0,46449.69371319201,90621.25606135227
24,horizon,1,0,0,资金,False,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,18803.990065946276,10767.265161809697,52597.447292879195,117144.3965689814,44171.56234816026,161315.95891714166,0.7856781408072188,8459.60487390898,1.0,48498.944906421006,92670.50725458126
25,horizon,1,1,1,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,53963.6147550319,13517.88102118022,88343.12469632052,101861.00571750074,0.7778213593991465,23001.15394039227,1.0,49182.02863749734,137525.15333381784
26,horizon,1,1,0,资金+需求+供给,False,False,False,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,43089.13624893619,88343.12469632052,131432.2609452567,0.7700431458051551,22771.14240098835,1.0,49182.02863749734,137525.15333381784
27,horizon,2,0,0,资金+需求+供给,False,False,False,1.0,0.5,54646.69848610826,2478308321.3654537,24783083213.654537,44171.56234816026,48361.22443243241,6285.474053675847,0.0,6285.474053675847,54646.69848610826,49374.61030261204,88343.12469632052,137717.73499893257,0.7623427143471035,4791.685351037538,1.0,49182.02863749734,137525.15333381784
28,horizon,2,0,0,资金+需求,False,False,True,1.0,0.5,54646.69848610826,2478308321.3654537,24783083213.654537,44171.56234816026,48361.22443243241,6285.474053675847,0.0,6285.474053675847,54646.69848610826,55660.08435628789,88343.12469632052,144003.2090526084,0.7547192872036325,4743.768497527161,1.0,49182.02863749734,137525.15333381784
29,horizon,2,0,0,资金+需求,False,False,True,1.0,0.5,54646.69848610826,2478308321.3654537,24783083213.654537,44171.56234816026,48361.22443243241,6285.474053675847,0.0,6285.474053675847,54646.69848610826,61945.558409963734,88343.12469632052,150288.68310628424,0.7471720943315961,4696.33081255189,1.0,49182.02863749734,137525.15333381784
30,horizon,2,0,0,资金+需求,False,False,True,1.0,0.5,54646.69848610826,2478308321.3654537,24783083213.654537,44171.56234816026,48361.22443243241,6285.474053675847,0.0,6285.474053675847,54646.69848610826,68231.03246363958,88343.12469632052,156574.1571599601,0.7397003733882802,4649.367504426372,1.0,49182.02863749734,137525.15333381784
31,horizon,2,0,0,资金+需求,False,False,True,1.0,0.5,54646.69848610826,2478308321.3654537,24783083213.654537,44171.56234816026,48361.22443243241,6285.474053675847,0.0,6285.474053675847,54646.69848610826,74516.50651731543,88343.12469632052,162859.63121363596,0.7323033696543974,4602.873829382107,1.0,49182.02863749745,137525.15333381796
32,horizon,2,0,0,资金+需求,False,False,True,1.0,0.5,54646.69848610826,2478308321.3654537,24783083213.654537,44171.56234816026,48361.22443243241,6285.474053675847,0.0,6285.474053675847,54646.69848610826,80801.98057099128,88343.12469632052,169145.1052673118,0.7249803359578534,4556.845091088287,1.0,49182.02863749745,137525.15333381796
33,horizon,2,0,0,资金+需求,False,False,True,1.0,0.5,54646.69848610826,2478308321.3654537,24783083213.654537,44171.56234816026,48361.22443243241,6285.474053675847,0.0,6285.474053675847,54646.69848610826,87087.45462466712,88343.12469632052,175430.57932098763,0.7177305325982748,4511.276640177403,1.0,49182.02863749745,137525.15333381796
34,horizon,2,0,0,资金+需求,False,False,True,1.0,0.5,54646.69848610826,2478308321.3654537,24783083213.654537,44171.56234816026,48361.22443243241,6285.474053675847,0.0,6285.474053675847,54646.69848610826,93372.92867834297,88343.12469632052,181716.0533746635,0.7105532272722921,4466.163873775629,1.0,49182.02863749745,137525.15333381796
35,horizon,2,0,0,资金+需求,False,False,True,1.0,0.5,54646.69848610826,2478308321.3654537,24783083213.654537,44171.56234816026,48361.22443243241,6285.474053675847,0.0,6285.474053675847,54646.69848610826,99658.40273201882,88343.12469632052,188001.52742833935,0.7034476949995692,4421.502235037873,1.0,49182.02863749745,137525.15333381796
36,horizon,2,0,0,资金+需求,False,False,True,1.0,0.5,54646.69848610826,2478308321.3654537,24783083213.654537,44171.56234816026,48361.22443243241,6285.474053675847,7054.37511817948,-768.9010645036324,54646.69848610826,98889.50166751519,88343.12469632052,187232.6263638357,0.6964132180495735,-535.4728646927173,1.0,49182.02863749745,137525.15333381796
37,runoff,1,0,0,资金,False,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,128460.75689527116,88343.12469632052,216803.8815915917,0.6894490858690777,20387.874884777542,1.0,49182.02863749745,137525.15333381796
38,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,158032.01212302712,88343.12469632052,246375.13681934762,0.682554595010387,20183.996135929767,1.0,49182.02863749745,137525.15333381796
39,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,187603.2673507831,88343.12469632052,275946.3920471036,0.6757290490602831,19982.156174570468,1.0,49182.02863749745,137525.15333381796
40,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,217174.5225785391,88343.12469632052,305517.6472748596,0.6689717585696803,19782.334612824765,1.0,49182.02863749745,137525.15333381796
41,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,246745.77780629508,88343.12469632052,335088.9025026156,0.6622820409839835,19584.511266696518,1.0,49182.02863749745,137525.15333381796
42,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,276317.03303405107,88343.12469632052,364660.1577303716,0.6556592205741436,19388.66615402955,1.0,49182.02863749745,137525.15333381796
43,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,305888.28826180706,88343.12469632052,394231.41295812756,0.6491026283684022,19194.779492489255,1.0,49182.02863749745,137525.15333381796
44,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,335459.54348956305,88343.12469632052,423802.66818588355,0.6426116020847181,19002.83169756436,1.0,49182.02863749745,137525.15333381796
45,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,365030.79871731903,88343.12469632052,453373.92341363954,0.6361854860638709,18812.803380588717,1.0,49182.02863749745,137525.15333381796
46,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,394602.053945075,88343.12469632052,482945.1786413955,0.6298236312032323,18624.67534678283,1.0,49182.02863749745,137525.15333381796
47,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,424173.309172831,88343.12469632052,512516.4338691515,0.6235253948912,18438.428593315006,1.0,49182.02863749745,137525.15333381796
48,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,46732.256678351834,-17161.00145059586,54646.69848610826,407012.30772223516,88343.12469632052,495355.43241855566,0.617290140942288,-10593.317004149127,1.0,49182.02863749745,137525.15333381796
49,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,436583.56294999114,88343.12469632052,524926.6876463117,0.6111172395328651,18071.503864308037,1.0,49182.02863749745,137525.15333381796
50,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,466154.81817774713,88343.12469632052,554497.9428740677,0.6050060671375365,17890.788825664957,1.0,49182.02863749722,137525.15333381773
51,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,495726.0734055031,88343.12469632052,584069.1981018237,0.5989560064661611,17711.880937408307,1.0,49182.02863749722,137525.15333381773
52,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,525297.328633259,88343.12469632052,613640.4533295796,0.5929664464014994,17534.76212803422,1.0,49182.02863749722,137525.15333381773
53,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,554868.583861015,88343.12469632052,643211.7085573355,0.5870367819374844,17359.41450675388,1.0,49182.02863749722,137525.15333381773
54,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,584439.839088771,88343.12469632052,672782.9637850915,0.5811664141181095,17185.82036168634,1.0,49182.02863749722,137525.15333381773
55,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,614011.094316527,88343.12469632052,702354.2190128475,0.5753547499769285,17013.962158069477,1.0,49182.02863749722,137525.15333381773
56,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,643582.349544283,88343.12469632052,731925.4742406035,0.5696012024771592,16843.82253648878,1.0,49182.02863749722,137525.15333381773
57,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,673153.604772039,88343.12469632052,761496.7294683595,0.5639051904523876,16675.384311123897,1.0,49182.02863749722,137525.15333381773
58,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,702724.859999795,88343.12469632052,791067.9846961155,0.5582661385478638,16508.630468012656,1.0,49182.02863749722,137525.15333381773
59,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,732296.115227551,88343.12469632052,820639.2399238715,0.5526834771623851,16343.54416333253,1.0,49182.02863749722,137525.15333381773
60,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,46732.256678351834,-17161.00145059586,54646.69848610826,715135.1137769552,88343.12469632052,803478.2384732757,0.5471566423907612,-9389.755933771014,1.0,49182.02863749722,137525.15333381773
61,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,744706.3690047112,88343.12469632052,833049.4937010317,0.5416850759668536,16018.30763448221,1.0,49182.02863749722,137525.15333381773
62,runoff,1,0,0,无,True,True,True,1.0,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,774277.6242324671,88343.12469632052,862620.7489287877,0.536268225207185,15858.124558137386,1.0,49182.02863749722,137525.15333381773
63,runoff,0,0,0,无,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,32788.01909166495,806565.6433241321,88343.12469632052,894908.7680204526,0.5309055429551132,-265.4527714775566,1.0,16394.009545832407,104737.13424215293
64,runoff,0,0,0,无,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,16394.009545832476,822459.6528699646,88343.12469632052,910802.7775662851,0.525596487525562,-262.798243762781,1.0,0.0,88343.12469632052
65,runoff,0,0,0,无,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,821959.6528699646,88343.12469632052,910302.7775662851,0.5203405226503064,-260.1702613251532,1.0,0.0,88343.12469632052
66,runoff,0,0,0,无,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,821459.6528699646,88343.12469632052,909802.7775662851,0.5151371174238033,-257.56855871190163,1.0,0.0,88343.12469632052
67,runoff,0,0,0,无,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,820959.6528699646,88343.12469632052,909302.7775662851,0.5099857462495653,-254.99287312478265,1.0,0.0,88343.12469632052
68,runoff,0,0,0,无,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,820459.6528699646,88343.12469632052,908802.7775662851,0.5048858887870696,-252.44294439353482,1.0,0.0,88343.12469632052
69,runoff,0,0,0,无,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,819959.6528699646,88343.12469632052,908302.7775662851,0.4998370298991989,-249.91851494959946,1.0,0.0,88343.12469632052
70,runoff,0,0,0,无,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,819459.6528699646,88343.12469632052,907802.7775662851,0.49483865960020695,-247.41932980010347,1.0,0.0,88343.12469632052
71,runoff,0,0,0,无,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,818959.6528699646,88343.12469632052,907302.7775662851,0.4898902730042049,-244.94513650210246,1.0,0.0,88343.12469632052
72,runoff,0,0,0,无,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,4270.574267102164,-4770.574267102164,0.0,814189.0786028624,88343.12469632052,902532.2032991829,0.48499137027416284,-2313.687350796539,1.0,0.0,88343.12469632052
73,runoff,0,0,0,无,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,813689.0786028624,88343.12469632052,902032.2032991829,0.4801414565714212,-240.0707282857106,1.0,0.0,88343.12469632052
