month,phase,nodes,pending_nodes,ordered,binding_constraint,cash_ok,demand_ok,supply_ok,demand_equiv_nodes,utilization,revenue_usd,out_tokens,in_tokens,rent_usd,opex_usd,ebt_usd,tax_usd,net_income_usd,cash_in_usd,cash_usd,deposits_usd,equity_usd,survival_prob,expected_net_income_usd,price_index,ar_balance_usd,capital_employed_usd
27,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,11576.69106786381,867407912.4779087,8674079124.779087,22085.78117408013,24058.991083281715,-12482.300015417904,0.0,-12482.300015417904,11773.47194282967,-335202.63984067267,44171.56234816026,-291031.0774925124,0.7623427143471035,-9515.790475048578,0.6052746297620326,10484.207756242191,54655.77010440245
28,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,11363.408245814213,867407912.4779087,8674079124.779087,22085.78117408013,24053.957608681347,-12690.549362867134,0.0,-12690.549362867134,11556.563734208725,-347700.0337151453,44171.56234816026,-303528.47136698506,0.7547192872036325,-9577.802369365596,0.5941233707024357,10291.05226784767,54462.61461600793
29,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,11154.054833465092,867407912.4779087,8674079124.779087,22085.78117408013,24049.016868149905,-12894.962034684813,0.0,-12894.962034684813,11343.651727489443,-360405.39885580575,44171.56234816026,-316233.8365076455,0.7471720943315961,-9634.755789781871,0.5831775565309935,10101.455373823293,54273.01772198355
30,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,10948.558437454212,867407912.4779087,8674079124.779087,22085.78117408013,24044.16715320405,-13095.608715749837,0.0,-13095.608715749837,11134.662298765475,-373314.90371024434,44171.56234816026,-329143.3413620841,0.7397003733882802,-9686.82665678697,0.5724334022399462,9915.351512512047,54086.913860672306
31,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,10746.84799815629,867407912.4779087,8674079124.779087,22085.78117408013,24039.40678683662,-13292.558788680328,0.0,-13292.558788680328,10929.523180538308,-386424.78731654264,44171.56234816026,-342253.2249683824,0.7323033696543974,-9734.185592279779,0.5618871925545119,9732.676330130023,53904.23867829028
32,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,10548.853765110927,867407912.4779087,8674079124.779087,22085.78117408013,24034.73412293675,-13485.880357825821,0.0,-13485.880357825821,10728.163436727522,-399731.3580027519,44171.56234816026,-355559.79565459164,0.7249803359578534,-9776.99807250398,0.5515352806481624,9553.366658513434,53724.929006673694
33,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,10354.507272903244,867407912.4779087,8674079124.779087,22085.78117408013,24030.147545720647,-13675.640272817403,0.0,-13675.640272817403,10530.513438141465,-413230.9921103311,44171.56234816026,-369059.4297621708,0.7177305325982748,-9815.42457663165,0.541374086881569,9377.36049327522,53548.92284143548
34,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,10163.74131748889,867407912.4779087,8674079124.779087,22085.78117408013,24025.64546917287,-13861.904151683979,0.0,-13861.904151683979,10336.504838399807,-426920.1327411041,44171.56234816026,-382748.57039294386,0.7105532272722921,-9849.620731118235,0.5314000975647813,9204.596972364292,53376.15932052455
35,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,9976.489932955219,867407912.4779087,8674079124.779087,22085.78117408013,24021.22633649787,-14044.736403542653,0.0,-14044.736403542653,10146.070550299726,-440795.28852730227,44171.56234816026,-396623.726179142,0.7034476949995692,-9879.737449948618,0.5216098637422112,9035.01635501982,53206.57870318008
36,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,9792.688368710602,867407912.4779087,8674079124.779087,22085.78117408013,24016.8886195817,-14224.200250871098,0.0,-14224.200250871098,9959.144722617473,-454853.0324242665,44171.56234816026,-410681.47007610626,0.6964132180495735,-9905.92107089069,0.5120000000000001,8868.560001112928,53040.12234927319
37,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,5930.7534904997465,-449422.27893376676,44171.56234816026,-405250.7165856065,0.6894490858690777,-344.7245429345389,0.5025671832953609,2937.8065106131835,47109.36885877344
38,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,2937.8065106131803,-446984.4724231536,44171.56234816026,-402812.9100749933,0.682554595010387,-341.2772975051935,0.4933081518074861,0.0,44171.56234816026
39,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-447484.4724231536,44171.56234816026,-403312.9100749933,0.6757290490602831,-337.8645245301415,0.4842197038096261,0.0,44171.56234816026
40,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-447984.4724231536,44171.56234816026,-403812.9100749933,0.6689717585696803,-334.4858792848401,0.4752986965619486,0.0,44171.56234816026
41,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-448484.4724231536,44171.56234816026,-404312.9100749933,0.6622820409839835,-331.14102049199175,0.4665420452247948,0.0,44171.56234816026
42,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-448984.4724231536,44171.56234816026,-404812.9100749933,0.6556592205741436,-327.82961028707183,0.457946721791957,0.0,44171.56234816026
43,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-449484.4724231536,44171.56234816026,-405312.9100749933,0.6491026283684022,-324.5513141842011,0.44950975404360954,0.0,44171.56234816026
44,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-449984.4724231536,44171.56234816026,-405812.9100749933,0.6426116020847181,-321.30580104235906,0.4412282245185299,0.0,44171.56234816026
45,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-450484.4724231536,44171.56234816026,-406312.9100749933,0.6361854860638709,-318.09274303193547,0.4330992695052552,0.0,44171.56234816026
46,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-450984.4724231536,44171.56234816026,-406812.9100749933,0.6298236312032323,-314.9118156016161,0.4251200780518251,0.0,44171.56234816026
47,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-451484.4724231536,44171.56234816026,-407312.9100749933,0.6235253948912,-311.7626974456,0.41728789099376895,0.0,44171.56234816026
48,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-451984.4724231536,44171.56234816026,-407812.9100749933,0.617290140942288,-308.645070471144,0.4096000000000001,0.0,44171.56234816026
49,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-452484.4724231536,44171.56234816026,-408312.9100749933,0.6111172395328651,-305.55861976643257,0.4020537466362888,0.0,44171.56234816026
50,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-452984.4724231536,44171.56234816026,-408812.9100749933,0.6050060671375365,-302.5030335687682,0.3946465214459889,0.0,44171.56234816026
51,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-453484.4724231536,44171.56234816026,-409312.9100749933,0.5989560064661611,-299.4780032330805,0.3873757630477009,0.0,44171.56234816026
52,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-453984.4724231536,44171.56234816026,-409812.9100749933,0.5929664464014994,-296.4832232007497,0.380238957249559,0.0,44171.56234816026
53,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-454484.4724231536,44171.56234816026,-410312.9100749933,0.5870367819374844,-293.5183909687422,0.37323363617983585,0.0,44171.56234816026
54,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-454984.4724231536,44171.56234816026,-410812.9100749933,0.5811664141181095,-290.58320705905476,0.3663573774335656,0.0,44171.56234816026
55,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-455484.4724231536,44171.56234816026,-411312.9100749933,0.5753547499769285,-287.67737498846424,0.35960780323488767,0.0,44171.56234816026
56,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-455984.4724231536,44171.56234816026,-411812.9100749933,0.5696012024771592,-284.8006012385796,0.3529825796148239,0.0,44171.56234816026
57,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-456484.4724231536,44171.56234816026,-412312.9100749933,0.5639051904523876,-281.9525952261938,0.34647941560420414,0.0,44171.56234816026
58,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-456984.4724231536,44171.56234816026,-412812.9100749933,0.5582661385478638,-279.1330692739319,0.3400960624414601,0.0,44171.56234816026
59,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-457484.4724231536,44171.56234816026,-413312.9100749933,0.5526834771623851,-276.34173858119254,0.3338303127950152,0.0,44171.56234816026
60,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-457984.4724231536,44171.56234816026,-413812.9100749933,0.5471566423907612,-273.5783211953806,0.3276800000000001,0.0,44171.56234816026
61,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-458484.4724231536,44171.56234816026,-414312.9100749933,0.5416850759668536,-270.8425379834268,0.32164299730903106,0.0,44171.56234816026
62,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-458984.4724231536,44171.56234816026,-414812.9100749933,0.536268225207185,-268.1341126035925,0.31571721715679113,0.0,44171.56234816026
63,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-459484.4724231536,44171.56234816026,-415312.9100749933,0.5309055429551132,-265.4527714775566,0.30990061043816075,0.0,44171.56234816026
64,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-459984.4724231536,44171.56234816026,-415812.9100749933,0.525596487525562,-262.798243762781,0.30419116579964717,0.0,44171.56234816026
65,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-460484.4724231536,44171.56234816026,-416312.9100749933,0.5203405226503064,-260.1702613251532,0.2985869089438687,0.0,44171.56234816026
66,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-460984.4724231536,44171.56234816026,-416812.9100749933,0.5151371174238033,-257.56855871190163,0.2930859019468525,0.0,44171.56234816026
67,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-461484.4724231536,44171.56234816026,-417312.9100749933,0.5099857462495653,-254.99287312478265,0.28768624258791015,0.0,44171.56234816026
68,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-461984.4724231536,44171.56234816026,-417812.9100749933,0.5048858887870696,-252.44294439353482,0.28238606369185915,0.0,44171.56234816026
69,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-462484.4724231536,44171.56234816026,-418312.9100749933,0.4998370298991989,-249.91851494959946,0.2771835324833633,0.0,44171.56234816026
70,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-462984.4724231536,44171.56234816026,-418812.9100749933,0.49483865960020695,-247.41932980010347,0.2720768499531681,0.0,44171.56234816026
71,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-463484.4724231536,44171.56234816026,-419312.9100749933,0.4898902730042049,-244.94513650210246,0.26706425023601216,0.0,44171.56234816026
72,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-463984.4724231536,44171.56234816026,-419812.9100749933,0.48499137027416284,-242.4956851370814,0.2621440000000001,0.0,44171.56234816026
73,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-464484.4724231536,44171.56234816026,-420312.9100749933,0.4801414565714212,-240.0707282857106,0.2573143978472249,0.0,44171.56234816026
