utilization,requests_per_month,buy_usd_per_req,selfhost_usd_per_req,selfhost_cheaper,saving_pct
0.2,619577.0803413634,0.017640000000000003,0.03758334824337038,False,-113.05752972432184
0.4,1239154.160682727,0.017640000000000003,0.01879167412168519,False,-6.5287648621609184
0.6,1858731.2410240902,0.017640000000000003,0.012527782747790128,True,28.980823425226042
0.8,2478308.321365454,0.017640000000000003,0.009395837060842595,True,46.735617568919544
1.0,3097885.401706817,0.017640000000000003,0.007516669648674076,True,57.38849405513563
