month,phase,nodes,pending_nodes,ordered,binding_constraint,cash_ok,demand_ok,supply_ok,demand_equiv_nodes,utilization,revenue_usd,out_tokens,in_tokens,rent_usd,opex_usd,ebt_usd,tax_usd,net_income_usd,cash_in_usd,cash_usd,deposits_usd,equity_usd,survival_prob,expected_net_income_usd,price_index,ar_balance_usd,capital_employed_usd
26,horizon,3,0,0,需求,True,False,True,2.6,0.8666666666666667,142081.41606388148,6443601635.55018,64436016355.5018,66257.3435222404,73710.464941348,68370.95112253349,0.0,68370.95112253349,137163.21320013172,399648.8139337755,132514.6870444808,532163.5009782563,0.7700431458051551,52648.58228408619,1.0,126233.87350291014,258748.56054739092
27,horizon,3,0,0,需求,True,False,True,2.7,0.9,147546.0859124923,6691432467.686726,66914324676.867256,66257.3435222404,73839.4311497752,73706.6547627171,0.0,73706.6547627171,142627.88304874254,468437.26583274285,132514.6870444808,600951.9528772236,0.7623427143471035,56189.731257254614,1.0,131152.07636665995,263666.76341114077
28,horizon,3,1,1,无,True,True,True,2.8,0.9333333333333332,153010.75576110312,6939263299.82327,69392632998.2327,66257.3435222404,73968.39735820242,79042.3584029007,0.0,79042.3584029007,148092.5528973534,410046.734327413,176686.24939264104,586732.983720054,0.7547192872036325,59654.792392731266,1.0,136070.27923040977,312756.5286230508
29,horizon,3,1,0,需求+供给,True,False,False,2.9,0.9666666666666667,158475.42560971394,7187094131.959816,71870941319.59816,66257.3435222404,74097.36356662963,84378.06204308431,0.0,84378.06204308431,153557.2227459642,489506.59350674757,176686.24939264104,666192.8428993886,0.7471720943315961,63044.93333237266,1.0,140988.48209415935,317674.73148680036
30,horizon,4,0,0,需求+供给,True,False,False,3.0,0.75,163940.0954583248,7434924964.096361,74349249640.96361,88343.12469632052,97512.11094913699,66427.98450918781,0.0,66427.98450918781,159021.89259457504,551016.3751521856,176686.24939264104,727702.6245448266,0.7397003733882802,49136.80494487711,1.0,145906.6849579094,322592.9343505504
31,horizon,4,0,0,需求,True,False,True,3.06,0.765,167218.89736749127,7583623463.378288,75836234633.78288,88343.12469632052,97589.49067419331,69629.40669329796,0.0,69629.40669329796,163612.21526740812,617039.0997454004,176686.24939264104,793725.3491380414,0.7323033696543974,50989.849148538546,1.0,149513.3670579926,326199.6164506336
32,horizon,4,0,0,需求,True,False,True,3.1212,0.7803,170563.27531484113,7735295932.645854,77352959326.45854,88343.12469632052,97668.41799375077,72894.85732109036,0.0,72894.85732109036,167573.00797368126,686943.6897253308,176686.24939264104,863629.9391179718,0.7249803359578534,52847.33815024387,1.0,152503.63439915236,329189.88379179337
33,horizon,4,0,0,需求,True,False,True,3.1836240000000005,0.7959060000000001,173974.54082113795,7890001851.298773,78900018512.98772,88343.12469632052,97748.92385969938,76225.61696143857,0.0,76225.61696143857,170924.4681331549,760119.2339987863,176686.24939264104,936805.4833914273,0.7177305325982748,54709.45265936539,1.0,155553.7070871354,332239.9564797764
34,horizon,4,0,0,需求,True,False,True,3.24729648,0.81182412,177454.0316375607,8047801888.324747,80478018883.24747,88343.12469632052,97831.03984296696,79622.99179459373,0.0,79622.99179459373,174342.957495818,836631.1516516374,176686.24939264104,1013317.4010442784,0.7105532272722921,56576.37378472381,1.0,158664.78122887807,335351.0306215191
35,horizon,4,0,0,需求,True,False,True,3.3122424096,0.8280606024,181003.11227031192,8208757926.091242,82087579260.91241,88343.12469632052,97914.79814589988,83088.31412441203,0.0,83088.31412441203,177829.81664573436,916546.1701514719,176686.24939264104,1093232.4195441129,0.7034476949995692,58448.28305221779,1.0,161838.0768534555,338524.3262460965
