month,phase,nodes,pending_nodes,ordered,binding_constraint,cash_ok,demand_ok,supply_ok,demand_equiv_nodes,utilization,revenue_usd,out_tokens,in_tokens,rent_usd,opex_usd,ebt_usd,tax_usd,net_income_usd,cash_in_usd,cash_usd,deposits_usd,equity_usd,survival_prob,expected_net_income_usd,price_index,ar_balance_usd,capital_employed_usd
32,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,19126.34447013789,867407912.4779087,8674079124.779087,22085.78117408013,24237.162903575383,-5110.818433437493,0.0,-5110.818433437493,19126.34447013789,-279166.4026032297,44171.56234816026,-234994.84025506943,0.7249803359578534,-3705.2428648931036,1.0,17213.71002312412,61385.27237128438
33,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,19126.34447013789,867407912.4779087,8674079124.779087,22085.78117408013,24237.162903575383,-5110.818433437493,0.0,-5110.818433437493,19126.34447013789,-284277.2210366672,44171.56234816026,-240105.65868850693,0.7177305325982748,-3668.1904362441724,1.0,17213.71002312412,61385.27237128438
34,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,19126.34447013789,867407912.4779087,8674079124.779087,22085.78117408013,24237.162903575383,-5110.818433437493,0.0,-5110.818433437493,19126.34447013789,-289388.0394701047,44171.56234816026,-245216.47712194442,0.7105532272722921,-3631.5085318817305,1.0,17213.71002312412,61385.27237128438
35,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,19126.34447013789,867407912.4779087,8674079124.779087,22085.78117408013,24237.162903575383,-5110.818433437493,0.0,-5110.818433437493,19126.34447013789,-294498.8579035422,44171.56234816026,-250327.29555538192,0.7034476949995692,-3595.1934465629133,1.0,17213.71002312412,61385.27237128438
36,horizon,1,0,0,资金+需求,False,False,True,0.35,0.35,19126.34447013789,867407912.4779087,8674079124.779087,22085.78117408013,24237.162903575383,-5110.818433437493,0.0,-5110.818433437493,19126.34447013789,-299609.67633697967,44171.56234816026,-255438.11398881942,0.6964132180495735,-3559.241512097284,1.0,17213.71002312412,61385.27237128438
37,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,11475.806682082733,-288633.86965489696,44171.56234816026,-244462.3073067367,0.6894490858690777,-344.7245429345389,1.0,5737.903341041412,49909.46568920167
38,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,5737.903341041367,-283395.9663138556,44171.56234816026,-239224.40396569535,0.682554595010387,-341.2772975051935,1.0,5.820766091346741e-11,44171.56234816032
39,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-283895.9663138556,44171.56234816026,-239724.40396569535,0.6757290490602831,-337.8645245301415,1.0,5.820766091346741e-11,44171.56234816032
40,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-284395.9663138556,44171.56234816026,-240224.40396569535,0.6689717585696803,-334.4858792848401,1.0,5.820766091346741e-11,44171.56234816032
41,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-284895.9663138556,44171.56234816026,-240724.40396569535,0.6622820409839835,-331.14102049199175,1.0,5.820766091346741e-11,44171.56234816032
42,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-285395.9663138556,44171.56234816026,-241224.40396569535,0.6556592205741436,-327.82961028707183,1.0,5.820766091346741e-11,44171.56234816032
43,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-285895.9663138556,44171.56234816026,-241724.40396569535,0.6491026283684022,-324.5513141842011,1.0,5.820766091346741e-11,44171.56234816032
44,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-286395.9663138556,44171.56234816026,-242224.40396569535,0.6426116020847181,-321.30580104235906,1.0,5.820766091346741e-11,44171.56234816032
45,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-286895.9663138556,44171.56234816026,-242724.40396569535,0.6361854860638709,-318.09274303193547,1.0,5.820766091346741e-11,44171.56234816032
46,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-287395.9663138556,44171.56234816026,-243224.40396569535,0.6298236312032323,-314.9118156016161,1.0,5.820766091346741e-11,44171.56234816032
47,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-287895.9663138556,44171.56234816026,-243724.40396569535,0.6235253948912,-311.7626974456,1.0,5.820766091346741e-11,44171.56234816032
48,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-288395.9663138556,44171.56234816026,-244224.40396569535,0.617290140942288,-308.645070471144,1.0,5.820766091346741e-11,44171.56234816032
49,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-288895.9663138556,44171.56234816026,-244724.40396569535,0.6111172395328651,-305.55861976643257,1.0,5.820766091346741e-11,44171.56234816032
50,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-289395.9663138556,44171.56234816026,-245224.40396569535,0.6050060671375365,-302.5030335687682,1.0,5.820766091346741e-11,44171.56234816032
51,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-289895.9663138556,44171.56234816026,-245724.40396569535,0.5989560064661611,-299.4780032330805,1.0,5.820766091346741e-11,44171.56234816032
52,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-290395.9663138556,44171.56234816026,-246224.40396569535,0.5929664464014994,-296.4832232007497,1.0,5.820766091346741e-11,44171.56234816032
53,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-290895.9663138556,44171.56234816026,-246724.40396569535,0.5870367819374844,-293.5183909687422,1.0,5.820766091346741e-11,44171.56234816032
54,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-291395.9663138556,44171.56234816026,-247224.40396569535,0.5811664141181095,-290.58320705905476,1.0,5.820766091346741e-11,44171.56234816032
55,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-291895.9663138556,44171.56234816026,-247724.40396569535,0.5753547499769285,-287.67737498846424,1.0,5.820766091346741e-11,44171.56234816032
56,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-292395.9663138556,44171.56234816026,-248224.40396569535,0.5696012024771592,-284.8006012385796,1.0,5.820766091346741e-11,44171.56234816032
57,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-292895.9663138556,44171.56234816026,-248724.40396569535,0.5639051904523876,-281.9525952261938,1.0,5.820766091346741e-11,44171.56234816032
58,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-293395.9663138556,44171.56234816026,-249224.40396569535,0.5582661385478638,-279.1330692739319,1.0,5.820766091346741e-11,44171.56234816032
59,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-293895.9663138556,44171.56234816026,-249724.40396569535,0.5526834771623851,-276.34173858119254,1.0,5.820766091346741e-11,44171.56234816032
60,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-294395.9663138556,44171.56234816026,-250224.40396569535,0.5471566423907612,-273.5783211953806,1.0,5.820766091346741e-11,44171.56234816032
61,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-294895.9663138556,44171.56234816026,-250724.40396569535,0.5416850759668536,-270.8425379834268,1.0,5.820766091346741e-11,44171.56234816032
62,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-295395.9663138556,44171.56234816026,-251224.40396569535,0.536268225207185,-268.1341126035925,1.0,5.820766091346741e-11,44171.56234816032
63,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-295895.9663138556,44171.56234816026,-251724.40396569535,0.5309055429551132,-265.4527714775566,1.0,5.820766091346741e-11,44171.56234816032
64,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-296395.9663138556,44171.56234816026,-252224.40396569535,0.525596487525562,-262.798243762781,1.0,5.820766091346741e-11,44171.56234816032
65,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-296895.9663138556,44171.56234816026,-252724.40396569535,0.5203405226503064,-260.1702613251532,1.0,5.820766091346741e-11,44171.56234816032
66,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-297395.9663138556,44171.56234816026,-253224.40396569535,0.5151371174238033,-257.56855871190163,1.0,5.820766091346741e-11,44171.56234816032
67,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-297895.9663138556,44171.56234816026,-253724.40396569535,0.5099857462495653,-254.99287312478265,1.0,5.820766091346741e-11,44171.56234816032
68,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-298395.9663138556,44171.56234816026,-254224.40396569535,0.5048858887870696,-252.44294439353482,1.0,5.820766091346741e-11,44171.56234816032
69,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-298895.9663138556,44171.56234816026,-254724.40396569535,0.4998370298991989,-249.91851494959946,1.0,5.820766091346741e-11,44171.56234816032
70,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-299395.9663138556,44171.56234816026,-255224.40396569535,0.49483865960020695,-247.41932980010347,1.0,5.820766091346741e-11,44171.56234816032
71,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-299895.9663138556,44171.56234816026,-255724.40396569535,0.4898902730042049,-244.94513650210246,1.0,5.820766091346741e-11,44171.56234816032
72,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-300395.9663138556,44171.56234816026,-256224.40396569535,0.48499137027416284,-242.4956851370814,1.0,5.820766091346741e-11,44171.56234816032
73,runoff,0,0,0,资金,False,True,True,0.35,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-300895.9663138556,44171.56234816026,-256724.40396569535,0.4801414565714212,-240.0707282857106,1.0,5.820766091346741e-11,44171.56234816032
