month,phase,nodes,pending_nodes,ordered,binding_constraint,cash_ok,demand_ok,supply_ok,demand_equiv_nodes,utilization,revenue_usd,out_tokens,in_tokens,rent_usd,opex_usd,ebt_usd,tax_usd,net_income_usd,cash_in_usd,cash_usd,deposits_usd,equity_usd,survival_prob,expected_net_income_usd,price_index,ar_balance_usd,capital_employed_usd
14,horizon,1,1,1,无,True,True,True,1.4,1.0,42121.3466133797,2478308321.3654537,24783083213.654537,22085.78117408013,24779.84495415589,17341.501659223806,0.0,17341.501659223806,42837.32628259019,10549.329293200339,88343.12469632052,98892.45398952086,0.8687458127689781,15065.356953576967,0.7707939871991969,38146.387968600204,126489.51266492072
15,horizon,1,1,0,资金+需求+供给,False,False,False,1.5,1.0,41345.32524237075,2478308321.3654537,24783083213.654537,22085.78117408013,24761.53084980008,16583.79439257067,0.0,16583.79439257067,42048.114081534535,27835.912524934793,88343.12469632052,116179.0372212553,0.8600583546412883,14263.030918983755,0.7565932872025407,37443.59912943642,125786.72382575694
16,horizon,2,0,0,资金+需求,False,False,True,1.6,0.8,64933.76140465267,3965293314.184726,39652933141.84726,44171.56234816026,48603.999117310064,16329.762287342608,0.0,16329.762287342608,51013.5061185862,30245.419526210928,88343.12469632052,118588.54422253145,0.8514577710948754,13904.102999689892,0.7426542133780447,51363.85441550298,139706.9791118235
17,horizon,2,0,0,资金+需求,False,False,True,1.7,0.85,67721.04720318092,4213124146.3212714,42131241463.212715,44171.56234816026,48669.77906215533,19051.26814102559,0.0,19051.26814102559,58972.144875379396,40547.785339434995,88343.12469632052,128890.91003575551,0.8429431933839266,16059.136804809576,0.7289719456637418,60112.75674330455,148455.88143962505
18,horizon,2,0,0,资金+需求,False,False,True,1.8,0.9,70383.58995506282,4460954978.457817,44609549784.57817,44171.56234816026,48732.61507109974,21650.974883963085,0.0,21650.974883963085,67949.8785643752,59765.04883271046,88343.12469632052,148108.173529031,0.8345137614500874,18068.036489477403,0.7155417527999328,62546.468133992166,150889.59283031267
19,horizon,2,0,0,资金,False,True,True,1.9,0.95,72925.03998748913,4708785810.594362,47087858105.94362,44171.56234816026,48792.59329186501,24132.446695624123,0.0,24132.446695624123,70601.40714246877,81573.86268331422,88343.12469632052,169916.98737963475,0.8261686238355865,19937.47027630943,0.7023589906931399,64870.10097901255,153213.22567533306
20,horizon,2,0,0,资金,False,True,True,2.0,1.0,75348.95546507806,4956616642.730907,49566166427.309074,44171.56234816026,48849.797697136106,26499.157767941957,0.0,26499.157767941957,73132.1711687968,105856.23615497492,88343.12469632052,194199.36085129544,0.8179069375972307,21673.844978883273,0.6894191008102029,67086.88527529372,155430.00997161423
21,horizon,2,0,0,资金,False,True,True,2.1,1.0,73960.76623502317,4956616642.730907,49566166427.309074,44171.56234816026,48817.036431306806,25143.729803716364,0.0,25143.729803716364,74066.50512977943,131105.70485344753,88343.12469632052,219448.82954976807,0.8097278682212583,20359.578733094568,0.6767176086019611,66981.14638053742,155324.27107685793
22,horizon,2,1,1,无,True,True,True,2.2,1.0,72598.15226777778,4956616642.730907,49566166427.309074,44171.56234816026,48784.878741679815,23813.273526097968,0.0,23813.273526097968,73832.17741714147,23638.31648442839,132514.6870444808,156153.00352890918,0.8016305895390458,19089.448495580466,0.6642501219559767,65747.12123117375,198261.80827565453
23,horizon,2,1,0,资金+需求+供给,False,False,False,2.3,1.0,71260.64237825156,4956616642.730907,49566166427.309074,44171.56234816026,48753.313508287,22507.328869964564,0.0,22507.328869964564,72471.93250214092,47356.93547828231,132514.6870444808,179871.6225227631,0.7936142836436553,17862.137677869086,0.6520123296777639,64535.83110728441,197050.5181517652
24,horizon,3,0,0,资金+需求+供给,False,False,False,2.4,0.7999999999999999,83937.32887466229,5947939971.277088,59479399712.77089,66257.3435222404,72338.26448368242,11599.064390979867,24693.218521175444,-13094.154130195577,76732.56994367372,27058.022417098164,132514.6870444808,159572.70946157895,0.7856781408072188,-10287.790672455225,0.6400000000000001,71740.59003827302,204255.2770827538
25,horizon,3,0,0,资金+需求,False,False,True,2.5,0.8333333333333334,85823.86667048217,6195770803.413634,61957708034.13635,66257.3435222404,72382.78677566376,13441.07989481841,0.0,13441.07989481841,80888.93804406702,35564.17368550143,132514.6870444808,168078.8607299822,0.7778213593991465,10454.759035580193,0.6282089791192011,76675.5186646881,209190.2057091689
26,horizon,3,0,0,资金+需求,False,False,True,2.6,0.8666666666666667,87612.4009558298,6443601635.55018,64436016355.5018,66257.3435222404,72424.99618479797,15187.404771031826,0.0,15187.404771031826,85973.31904587525,49112.49654657871,132514.6870444808,181627.1835910595,0.7700431458051551,11694.956946501568,0.6166351897593576,78314.60057464265,210829.28761912344
27,horizon,3,0,0,资金+需求,False,False,True,2.7,0.9,89305.90252352084,6691432467.686726,66914324676.867256,66257.3435222404,72464.96282179547,16840.939701725365,0.0,16840.939701725365,87753.24129730192,64400.77502208516,132514.6870444808,196915.46206656593,0.7623427143471035,12838.567684369214,0.6052746297620326,79867.26180086168,212381.94884534247
28,horizon,3,0,0,资金,False,True,True,2.8,0.9333333333333332,90907.26596651372,6939263299.82327,69392632998.2327,66257.3435222404,72502.75499905011,18404.510967463604,0.0,18404.510967463604,89438.39743041067,81336.41745344571,132514.6870444808,213851.10449792648,0.7547192872036325,13890.239398695567,0.5941233707024357,81336.13033696474,213850.81738144552
29,horizon,3,0,0,资金,False,True,True,2.9,0.9666666666666667,92419.3114772822,7187094131.959816,71870941319.59816,66257.3435222404,72538.43927310425,19880.872204177955,0.0,19880.872204177955,91031.67513792324,99829.65331826471,132514.6870444808,232344.3403627455,0.7471720943315961,14854.432921934458,0.5831775565309935,82723.76667632372,215238.4537208045
30,horizon,3,0,0,资金,False,True,True,3.0,1.0,93844.7866067504,7434924964.096361,74349249640.96361,66257.3435222404,72572.0804861597,21272.706120590694,0.0,21272.706120590694,92535.88787583893,119793.46070794394,132514.6870444808,252308.14775242473,0.7397003733882802,15735.42866038009,0.5724334022399462,84032.66540723527,216547.35245171605
31,horizon,3,1,1,无,True,True,True,3.06,1.0,92115.8399841968,7434924964.096361,74349249640.96361,66257.3435222404,72531.27734586743,19584.56263832937,0.0,19584.56263832937,92725.5654188885,7473.061736484204,176686.24939264104,184159.31112912524,0.7323033696543974,14341.841213256213,0.5618871925545119,83422.93997254339,260109.18936518443
32,horizon,3,1,0,资金+需求+供给,False,False,False,3.1212,1.0,90418.74655809368,7434924964.096361,74349249640.96361,66257.3435222404,72491.22594101139,17927.520617082293,0.0,17927.520617082293,91955.68660052163,26937.52239599444,176686.24939264104,203623.77178863547,0.7249803359578534,12997.099919863664,0.5515352806481624,81885.99993011542,258572.24932275646
33,horizon,4,0,0,资金+需求+供给,False,False,False,3.1836240000000005,0.7959060000000001,94185.30817768378,7890001851.298773,78900018512.98772,88343.12469632052,95865.89796931385,-1680.5897916300746,0.0,-1680.5897916300746,92434.49923376067,23506.123660441255,176686.24939264104,200192.3730530823,0.7177305325982748,-1206.2106062258772,0.541374086881569,83636.80887403851,260323.05826667955
34,horizon,4,0,0,资金+需求,False,False,True,3.24729648,0.81182412,94299.08972546353,8047801888.324747,80478018883.24747,88343.12469632052,95868.58321384146,-1569.4934883779206,0.0,-1569.4934883779206,93100.85231091865,20738.39275751845,176686.24939264104,197424.6421501595,0.7105532272722921,-1115.208663349779,0.5314000975647813,84835.04628858343,261521.29568122447
35,horizon,4,0,0,资金+需求,False,False,True,3.3122424096,0.8280606024,94413.00872823354,8208757926.091242,82087579260.91241,88343.12469632052,95871.27170230683,-1458.262974073281,0.0,-1458.262974073281,94310.52286223762,19177.64391744924,176686.24939264104,195863.8933100903,0.7034476949995692,-1025.811727815066,0.5216098637422112,84937.53215457941,261623.78154722045
36,horizon,4,0,0,资金+需求,False,False,True,3.378487257792,0.844621814448,94527.06535204772,8372933084.613067,83729330846.13066,88343.12469632052,95873.96343862885,-1346.8980865811318,8285.778752673843,-9632.676839254975,94424.4556769282,9442.357403074751,176686.24939264104,186128.60679571578,0.6964132180495735,-6708.32347605715,0.5120000000000001,85040.14182969881,261726.39122233985
37,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,82390.91200366286,7434924964.096361,74349249640.96361,66257.3435222404,72301.76904552683,10089.142958136028,0.0,10089.142958136028,89638.38702554953,26778.975383097448,176686.24939264104,203465.2247757385,0.6894490858690777,6955.9503896893275,0.5025671832953609,77792.66680781217,254478.9162004532
38,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,80872.98549768903,7434924964.096361,74349249640.96361,66257.3435222404,72265.94597998585,8607.03951770319,0.0,8607.03951770319,85424.58740578878,39937.61680890039,176686.24939264104,216623.86620154144,0.682554595010387,5874.7743722442965,0.4933081518074861,73241.06489971234,249927.31429235337
39,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,79383.02446535186,7434924964.096361,74349249640.96361,66257.3435222404,72230.78289962269,7152.241565729171,0.0,7152.241565729171,80732.3790365463,48439.21294582401,176686.24939264104,225125.46233846503,0.6757290490602831,4832.977391859603,0.4842197038096261,71891.71032851795,248577.959721159
40,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,77920.5136855832,7434924964.096361,74349249640.96361,66257.3435222404,72196.26764522016,5724.246040363039,0.0,5724.246040363039,79245.00846314555,55487.95376374941,176686.24939264104,232174.20315639046,0.6689717585696803,3829.3589401071913,0.4752986965619486,70567.21555095538,247253.46494359642
41,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,76484.94742947492,7434924964.096361,74349249640.96361,66257.3435222404,72162.388281576,4322.559147898923,0.0,4322.559147898923,77785.04041707049,61110.60589924389,176686.24939264104,237796.85529188492,0.6622820409839835,2862.753294744487,0.4665420452247948,69267.1225633598,245953.37195600083
42,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,75075.82928540032,7434924964.096361,74349249640.96361,66257.3435222404,72129.13309337583,2946.696192024494,0.0,2946.696192024494,76351.97004867757,65333.44285454563,176686.24939264104,242019.69224718667,0.6556592205741436,1932.0285285315767,0.457946721791957,67990.9818000826,244677.23119272364
43,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,73692.67198735745,7434924964.096361,74349249640.96361,66257.3435222404,72096.49058114202,1596.18140621543,0.0,1596.18140621543,74945.30180940556,68182.25408280917,176686.24939264104,244868.5034754502,0.6491026283684022,1036.0855461272076,0.44950975404360954,66738.35197803471,243424.60137067575
44,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,72334.99724647496,7434924964.096361,74349249640.96361,66257.3435222404,72064.4494572572,270.5477892177587,0.0,270.5477892177587,73564.54928041731,69682.35390596928,176686.24939264104,246368.6032986103,0.6426116020847181,173.85714826970255,0.4412282245185299,65508.79994409252,242195.04933673356
45,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,71002.33558562226,7434924964.096361,74349249640.96361,66257.3435222404,72032.99864206108,-1030.6630564388179,0.0,-1030.6630564388179,72209.23500439864,69858.59026830684,176686.24939264104,246544.83966094788,0.6361854860638709,-655.6928775286042,0.4330992695052552,64301.90052531613,240988.14991795717
46,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,69694.22617706668,7434924964.096361,74349249640.96361,66257.3435222404,72002.12726001916,-2307.9010829524777,0.0,-2307.9010829524777,70878.89032045583,68735.35332874351,176686.24939264104,245421.60272138455,0.6298236312032323,-1453.5706405230017,0.4251200780518251,63117.23638192704,239803.48577456808
47,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,68410.21668312149,7434924964.096361,74349249640.96361,66257.3435222404,71971.82463596205,-3561.607952840568,0.0,-3561.607952840568,69573.05520205529,66336.58389483675,176686.24939264104,243022.83328747778,0.6235253948912,-2220.7530052425536,0.41728789099376895,61954.39786299318,238640.64725563422
48,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,67149.86309972985,7434924964.096361,74349249640.96361,66257.3435222404,71942.08029139401,-4792.217191664167,2134.84343172197,-6927.060623386137,68291.27809794838,60550.93826966914,176686.24939264104,237237.18766231017,0.617290140942288,-4276.006228525802,0.4096000000000001,60812.9828647743,237499.23225741534
49,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,65912.7296029303,7434924964.096361,74349249640.96361,66257.3435222404,71912.88394086953,-6000.154337939239,0.0,-6000.154337939239,67033.11577602752,55671.17010482713,176686.24939264104,232357.41949746816,0.6111172395328651,-3666.7977557725735,0.4020537466362888,59692.59669167688,236378.84608431792
50,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,64698.38839815123,7434924964.096361,74349249640.96361,66257.3435222404,71884.22548843676,-7185.837090285524,0.0,-7185.837090285524,65798.13317005854,49585.077786448914,176686.24939264104,226271.32717908995,0.6050060671375365,-4347.475037084683,0.3946465214459889,58592.851919769775,235279.1013124108
51,runoff,3,0,0,资金,False,True,True,3.378487257792,1.0,63506.41957228148,7434924964.096361,74349249640.96361,66257.3435222404,71856.09502414624,-8349.675451864765,0.0,-8349.675451864765,64585.903229237054,42314.885991539726,176686.24939264104,219001.13538418076,0.5989560064661611,-5001.088263937459,0.3873757630477009,57513.36826281436,234199.6176554554
52,runoff,2,0,0,资金,False,True,True,3.378487257792,1.0,41557.60729897771,4956616642.730907,49566166427.309074,44171.56234816026,48052.32188041614,-6494.714581438428,0.0,-6494.714581438428,55084.48531072089,49347.04942184448,176686.24939264104,226033.29881448552,0.5929664464014994,-3851.147825747546,0.380238957249559,43986.490251071285,220672.73964371232
53,runoff,2,0,0,资金,False,True,True,3.378487257792,1.0,40791.97196238663,4956616642.730907,49566166427.309074,44171.56234816026,48034.25288647258,-7242.28092408595,0.0,-7242.28092408595,47835.996846332404,49148.7933817043,176686.24939264104,225835.04277434535,0.5870367819374844,-4251.485287562647,0.37323363617983585,36942.46536712581,213628.71475976685
54,runoff,2,0,0,资金,False,True,True,3.378487257792,1.0,40040.442285546844,4956616642.730907,49566166427.309074,44171.56234816026,48016.516786099164,-7976.07450055232,0.0,-7976.07450055232,40721.05069262804,41853.32728823318,176686.24939264104,218539.57668087422,0.5811664141181095,-4635.426616224883,0.3663573774335656,36261.85696004471,212948.10635268575
55,runoff,2,0,0,资金,False,True,True,3.378487257792,1.0,39302.7583932573,4956616642.730907,49566166427.309074,44171.56234816026,47999.107446241134,-8696.349052983831,0.0,-8696.349052983831,39970.827631682965,33825.04747367501,176686.24939264104,210511.29686631606,0.5753547499769285,-5003.485735091611,0.35960780323488767,35593.78772161901,212280.03711426005
56,runoff,2,0,0,资金,False,True,True,3.378487257792,1.0,38578.66519811997,4956616642.730907,49566166427.309074,44171.56234816026,47982.01884683589,-9403.353648715922,0.0,-9403.353648715922,39234.42628288923,25077.454909728353,176686.24939264104,201763.70430236938,0.5696012024771592,-5356.161545626571,0.3529825796148239,34938.02663684962,211624.27602949066
57,runoff,2,0,0,资金,False,True,True,3.378487257792,1.0,37867.91231233188,4956616642.730907,49566166427.309074,44171.56234816026,47965.24507873129,-10097.332766399413,0.0,-10097.332766399413,38511.59200234593,15623.801833342994,176686.24939264104,192310.05122598403,0.5639051904523876,-5693.938356697595,0.34647941560420414,34294.34694683598,210980.59633947702
58,runoff,2,0,0,资金,False,True,True,3.378487257792,1.0,37170.25396110224,4956616642.730907,49566166427.309074,44171.56234816026,47948.780341642276,-10778.52638054004,0.0,-10778.52638054004,37802.07483757645,5477.09632927717,176686.24939264104,182163.34572191822,0.5582661385478638,-6017.28630170037,0.3400960624414601,33662.52607036149,210348.77546300253
59,runoff,2,0,0,资金,False,True,True,3.378487257792,1.0,36485.448897664806,4956616642.730907,49566166427.309074,44171.56234816026,47932.61894214515,-11447.170044480343,0.0,-11447.170044480343,37105.62944109616,-5349.893171771822,176686.24939264104,171336.35622086923,0.5526834771623851,-6326.66174385249,0.3338303127950152,33042.34552693041,209728.59491957145
60,runoff,1,0,0,资金,False,True,True,3.378487257792,1.0,17906.63015992796,2478308321.3654537,24783083213.654537,22085.78117408013,24208.37764585443,-6301.747485926469,0.0,-6301.747485926469,29259.362921601296,-298.90789602495715,176686.24939264104,176387.34149661608,0.5471566423907612,-3448.042995593948,0.3276800000000001,21689.612765257247,198375.8621578983
61,runoff,1,0,0,资金,False,True,True,3.378487257792,1.0,17576.727894114752,2478308321.3654537,24783083213.654537,22085.78117408013,24200.591952381237,-6623.864058266485,0.0,-6623.864058266485,23348.31487492373,-1151.1849734824646,176686.24939264104,175535.06441915856,0.5416850759668536,-3588.0483055961918,0.32164299730903106,15918.025784448255,192604.2751770893
62,runoff,1,0,0,资金,False,True,True,3.378487257792,1.0,17252.90357284033,2478308321.3654537,24783083213.654537,22085.78117408013,24192.949698399163,-6940.046125558834,0.0,-6940.046125558834,17546.168845348948,-7797.96582653268,176686.24939264104,168888.28356610835,0.536268225207185,-3721.7262186094367,0.31571721715679113,15624.760511939414,192311.00990458045
63,runoff,1,0,0,资金,False,True,True,3.378487257792,1.0,16935.045219275064,2478308321.3654537,24783083213.654537,22085.78117408013,24185.44824125502,-7250.403021979957,0.0,-7250.403021979957,17222.90752779655,-14760.506539991151,176686.24939264104,161925.74285264988,0.5309055429551132,-3849.2791530276622,0.30990061043816075,15336.898203418124,192023.14759605916
64,runoff,1,0,0,资金,False,True,True,3.378487257792,1.0,16623.042919591084,2478308321.3654537,24783083213.654537,22085.78117408013,24178.084986982478,-7555.042067391394,0.0,-7555.042067391394,16905.60180547105,-22032.989721502578,176686.24939264104,154653.25967113845,0.525596487525562,-3970.903573728777,0.30419116579964717,15054.33931753831,191740.58871017935
65,runoff,1,0,0,资金,False,True,True,3.378487257792,1.0,16316.788784954653,2478308321.3654537,24783083213.654537,22085.78117408013,24170.85738940506,-7854.068604450407,0.0,-7854.068604450407,16594.141955641706,-29609.705155265932,176686.24939264104,147076.5442373751,0.5203405226503064,-4086.7901625710874,0.2985869089438687,14776.986146851443,191463.23553949248
66,runoff,1,0,0,资金,False,True,True,3.378487257792,1.0,16016.176914218739,2478308321.3654537,24783083213.654537,22085.78117408013,24163.76294925569,-8147.586035036953,0.0,-8147.586035036953,16288.420277051217,-37485.04782747041,176686.24939264104,139201.20156517063,0.5151371174238033,-4197.123984051371,0.2930859019468525,14504.742784019094,191190.99217666013
67,runoff,1,0,0,资金,False,True,True,3.378487257792,1.0,15721.103357302922,2478308321.3654537,24783083213.654537,22085.78117408013,24156.79921331248,-8435.695856009557,0.0,-8435.695856009557,15988.331052673186,-45653.5159881097,176686.24939264104,131032.73340453135,0.5099857462495653,-4302.084646261399,0.28768624258791015,14237.515088649001,190923.76448129004
68,runoff,1,0,0,资金,False,True,True,3.378487257792,1.0,15431.466079247988,2478308321.3654537,24783083213.654537,22085.78117408013,24149.963773550382,-8718.497694302394,0.0,-8718.497694302394,15693.770513155692,-54109.70924850439,176686.24939264104,122576.54014413664,0.5048858887870696,-4401.846457275881,0.28238606369185915,13975.210654741619,190661.46004738266
69,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,9345.770830965273,-45263.93841753912,176686.24939264104,131422.31097510192,0.4998370298991989,-249.91851494959946,0.2771835324833633,4629.4398237764835,181315.68921641752
70,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,4629.439823774396,-41134.49859376472,176686.24939264104,135551.7507988763,0.49483865960020695,-247.41932980010347,0.2720768499531681,1.862645149230957e-09,176686.2493926429
71,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-41634.49859376472,176686.24939264104,135051.7507988763,0.4898902730042049,-244.94513650210246,0.26706425023601216,1.862645149230957e-09,176686.2493926429
72,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-42134.49859376472,176686.24939264104,134551.7507988763,0.48499137027416284,-242.4956851370814,0.2621440000000001,1.862645149230957e-09,176686.2493926429
73,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-42634.49859376472,176686.24939264104,134051.7507988763,0.4801414565714212,-240.0707282857106,0.2573143978472249,1.862645149230957e-09,176686.2493926429
