month,phase,nodes,pending_nodes,ordered,binding_constraint,cash_ok,demand_ok,supply_ok,demand_equiv_nodes,utilization,revenue_usd,out_tokens,in_tokens,rent_usd,opex_usd,ebt_usd,tax_usd,net_income_usd,cash_in_usd,cash_usd,deposits_usd,equity_usd,survival_prob,expected_net_income_usd,price_index,ar_balance_usd,capital_employed_usd
14,horizon,1,0,0,资金,False,True,True,1.4,1.0,30112.05449381492,2478308321.3654537,24783083213.654537,22085.78117408013,24496.425660134162,5615.628833680759,0.0,5615.628833680759,31307.69640721678,72403.48644599062,44171.56234816026,116575.04879415088,0.8687458127689781,4878.5540353249,0.5510315413010671,27493.701578480308,71665.26392664056
15,horizon,1,0,0,资金,False,True,True,1.5,1.0,28857.120428780185,2478308321.3654537,24783083213.654537,22085.78117408013,24466.80921619934,4390.311212580844,0.0,4390.311212580844,30002.933401847877,77939.61063163917,44171.56234816026,122111.17297979942,0.8600583546412883,3775.92383785548,0.528067042076036,26347.88860541262,70519.45095357287
16,horizon,1,0,0,资金,False,True,True,1.6,1.0,27654.486332447617,2478308321.3654537,24783083213.654537,22085.78117408013,24438.427051525894,3216.0592809217233,0.0,3216.0592809217233,28752.547009757574,82253.73058987084,44171.56234816026,126425.29293803111,0.8514577710948754,2738.3386670425984,0.5060595991810496,25249.82792810269,69421.39027626294
17,horizon,1,0,0,资金,False,True,True,1.7,1.0,26501.972578968765,2478308321.3654537,24783083213.654537,22085.78117408013,24411.22772694379,2090.7448520249745,0.0,2090.7448520249745,27554.27105995584,85396.77392288289,44171.56234816026,129568.33627104314,0.8429431933839266,1762.3791421169371,0.4849693268424227,24197.52944711561,68369.09179527586
18,horizon,1,0,0,资金,False,True,True,1.8,1.0,25397.490379429837,2478308321.3654537,24783083213.654537,22085.78117408013,24385.161947034674,1012.328432395163,0.0,1012.328432395163,26405.933825196847,87417.54580104505,44171.56234816026,131589.1081492053,0.8345137614500874,844.8020079409579,0.46475800154489,23189.086001348565,67360.64834950882
19,horizon,1,0,0,资金,False,True,True,1.9,1.0,24339.037996179624,2478308321.3654537,24783083213.654537,22085.78117408013,24360.18247078997,-21.144474610344332,0.0,-21.144474610344332,25305.454085991434,88362.81741624651,44171.56234816026,132534.37976440677,0.8261686238355865,-17.46890149055468,0.44538899275620203,22222.669911536737,66394.23225969699
20,horizon,1,0,0,资金,False,True,True,2.0,1.0,23324.697114927083,2478308321.3654537,24783083213.654537,22085.78117408013,24336.244025992408,-1011.5469110653248,0.0,-1011.5469110653248,24250.837358653673,88277.41074890777,44171.56234816026,132448.97309706802,0.8179069375972307,-827.351236265378,0.4268271965388075,21296.529667810188,65468.09201597045
21,horizon,1,0,0,资金,False,True,True,2.1,1.0,22352.629368033497,2478308321.3654537,24783083213.654537,22085.78117408013,24313.30322716572,-1960.6738591322246,0.0,-1960.6738591322246,23240.172280545412,87204.27980228746,44171.56234816026,131375.84215044772,0.8097278682212583,-1587.612264232284,0.40903897192829974,20408.986755298276,64580.549103458536
22,horizon,1,0,0,资金,False,True,True,2.2,1.0,21421.07300269804,2478308321.3654537,24783083213.654537,22085.78117408013,24291.318496943804,-2870.2454942457625,0.0,-2870.2454942457625,22271.627145967388,85184.58845131105,44171.56234816026,129356.1507994713,0.8016305895390458,-2300.8765876740204,0.3919920799633211,19558.432612028904,63729.994960189164
23,horizon,1,0,0,资金,False,True,True,2.3,1.0,20528.339687998327,2478308321.3654537,24783083213.654537,22085.78117408013,24270.24999071689,-3741.910302718563,0.0,-3741.910302718563,21343.44658641879,82257.78504701295,44171.56234816026,126429.34739517322,0.7936142836436553,-2969.6334643508058,0.37565562525642493,18743.325713608414,62914.888061768674
24,horizon,1,0,0,资金,False,True,True,2.4,1.0,19672.811454998973,2478308321.3654537,24783083213.654537,22085.78117408013,24250.059524418106,-4577.248069419133,384.05279621675396,-4961.300865635887,20453.948389208497,78077.62111558659,44171.56234816026,122249.18346374686,0.7856781408072188,-3897.985640098049,0.36,17962.188779398915,62133.751127559175
25,horizon,1,0,0,资金,False,True,True,2.5,1.0,18852.937764382645,2478308321.3654537,24783083213.654537,22085.78117408013,24230.71050531956,-5377.7727409369145,0.0,-5377.7727409369145,19601.52044865225,73448.43105891928,44171.56234816026,117619.99340707954,0.7778213593991465,-4182.946503895225,0.3449968303057732,17213.60609512939,61385.16844328965
26,horizon,1,0,0,资金,False,True,True,2.6,1.0,18067.232696288957,2478308321.3654537,24783083213.654537,22085.78117408013,24212.16786571255,-6144.935169423592,0.0,-6144.935169423592,18784.617844330067,68020.88103753679,44171.56234816026,112192.44338569706,0.7700431458051551,-4731.865208631676,0.3306189247806403,16496.220947088324,60667.783295248584
27,horizon,1,0,0,资金,False,True,True,2.7,1.0,17314.272257268112,2478308321.3654537,24783083213.654537,22085.78117408013,24194.39799935166,-6880.125742083546,0.0,-6880.125742083546,18001.760041108726,61828.243079293854,44171.56234816026,105999.80542745412,0.7623427143471035,-5245.013733269351,0.3168402252456216,15808.7331632477,59980.29551140796
28,horizon,1,0,0,资金,False,True,True,2.8,1.0,16592.691799468565,2478308321.3654537,24783083213.654537,22085.78117408013,24177.368700547588,-7584.676901079023,0.0,-7584.676901079023,17251.52820585455,54902.402584600815,44171.56234816026,99073.96493276107,0.7547192872036325,-5724.301944452216,0.3036357595086297,15149.896756861708,59321.45910502197
29,horizon,1,0,0,资金,False,True,True,2.9,1.0,15901.183547381257,2478308321.3654537,24783083213.654537,22085.78117408013,24161.049105798327,-8259.86555841707,0.0,-8259.86555841707,16532.562635973507,47273.916114775995,44171.56234816026,91445.47846293625,0.7471720943315961,-6171.541048179901,0.29098159610545365,14518.517668269458,58690.08001642972
30,horizon,1,0,0,资金,False,True,True,3.0,1.0,15238.494227657904,2478308321.3654537,24783083213.654537,22085.78117408013,24145.409637852856,-8906.915410194952,0.0,-8906.915410194952,15843.560295118106,38972.066772041246,44171.56234816026,83143.62912020151,0.7397003733882802,-6588.448654659032,0.278854800926934,13913.451600809232,58085.01394896949
31,horizon,1,0,0,资金,False,True,True,3.06,1.0,14603.422797707772,2478308321.3654537,24783083213.654537,22085.78117408013,24130.421952106033,-9526.999154398261,0.0,-9526.999154398261,15183.272451594858,30024.91727153007,44171.56234816026,74196.47961969033,0.7323033696543974,-6976.653583460441,0.2672333956537212,13333.601946922136,57505.164295082395
32,horizon,1,0,0,资金,False,True,True,3.1212,1.0,13994.81826895625,2478308321.3654537,24783083213.654537,22085.78117408013,24116.058885227496,-10121.240616271245,0.0,-10121.240616271245,14550.502415192203,20459.360801494775,44171.56234816026,64630.923149655035,0.7249803359578534,-7337.700422294598,0.2560963179232845,12777.917800686206,56949.480148846465
33,horizon,1,0,0,资金,False,True,True,3.1836240000000005,1.0,13411.577620820099,2478308321.3654537,24783083213.654537,22085.78117408013,24102.294405931483,-10690.716785111385,0.0,-10690.716785111385,13944.103368327247,10301.169763890539,44171.56234816026,54472.7321120508,0.7177305325982748,-7673.05385203531,0.24542338315697984,12245.392053179094,56416.95440133935
34,horizon,1,0,0,资金,False,True,True,3.24729648,1.0,12852.643801618826,2478308321.3654537,24783083213.654537,22085.78117408013,24089.103567798335,-11236.459766179509,0.0,-11236.459766179509,13362.976287580434,-424.9575163273621,44171.56234816026,43746.6048318329,0.7105532272722921,-7984.102749974115,0.2351952479779926,11735.059567217482,55906.62191537774
35,horizon,1,0,0,资金,False,True,True,3.3122424096,1.0,12317.003812798997,2478308321.3654537,24783083213.654537,22085.78117408013,24076.462464062188,-11759.45865126319,0.0,-11759.45865126319,12806.067951851277,-11695.352028538273,44171.56234816026,32476.210319621987,0.7034476949995692,-8272.164082673833,0.22539337515385496,11245.995428165188,55417.55777632545
36,horizon,1,0,0,资金,False,True,True,3.378487257792,1.0,11803.68687299938,2478308321.3654537,24783083213.654537,22085.78117408013,24064.348184282917,-12260.661311283537,0.0,-12260.661311283537,12272.369033525098,-23487.331179296092,44171.56234816026,20684.231168864168,0.6964132180495735,-8538.486599206872,0.21599999999999997,10777.313267639489,54948.87561579975
37,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,7236.207205739513,-16751.12397355658,44171.56234816026,27420.43837460368,0.6894490858690777,-344.7245429345389,0.20699809818346393,3541.106061899918,47712.66841006018
38,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,3541.106061899814,-13710.017911656765,44171.56234816026,30461.544436503493,0.682554595010387,-341.2772975051935,0.1983713548683842,1.1641532182693481e-10,44171.562348160376
39,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-14210.017911656765,44171.56234816026,29961.544436503493,0.6757290490602831,-337.8645245301415,0.19010413514737295,1.1641532182693481e-10,44171.562348160376
40,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-14710.017911656765,44171.56234816026,29461.544436503493,0.6689717585696803,-334.4858792848401,0.1821814557051778,1.1641532182693481e-10,44171.562348160376
41,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-15210.017911656765,44171.56234816026,28961.544436503493,0.6622820409839835,-331.14102049199175,0.17458895766327218,1.1641532182693481e-10,44171.562348160376
42,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-15710.017911656765,44171.56234816026,28461.544436503493,0.6556592205741436,-327.82961028707183,0.1673128805561604,1.1641532182693481e-10,44171.562348160376
43,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-16210.017911656765,44171.56234816026,27961.544436503493,0.6491026283684022,-324.5513141842011,0.1603400373922327,1.1641532182693481e-10,44171.562348160376
44,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-16710.017911656767,44171.56234816026,27461.544436503493,0.6426116020847181,-321.30580104235906,0.1536577907539707,1.1641532182693481e-10,44171.562348160376
45,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-17210.017911656767,44171.56234816026,26961.544436503493,0.6361854860638709,-318.09274303193547,0.1472540298941879,1.1641532182693481e-10,44171.562348160376
46,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-17710.017911656767,44171.56234816026,26461.544436503493,0.6298236312032323,-314.9118156016161,0.14111714878679557,1.1641532182693481e-10,44171.562348160376
47,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-18210.017911656767,44171.56234816026,25961.544436503493,0.6235253948912,-311.7626974456,0.13523602509231297,1.1641532182693481e-10,44171.562348160376
48,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-18710.017911656767,44171.56234816026,25461.544436503493,0.617290140942288,-308.645070471144,0.1296,1.1641532182693481e-10,44171.562348160376
49,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-19210.017911656767,44171.56234816026,24961.544436503493,0.6111172395328651,-305.55861976643257,0.12419885891007837,1.1641532182693481e-10,44171.562348160376
50,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-19710.017911656767,44171.56234816026,24461.544436503493,0.6050060671375365,-302.5030335687682,0.11902281292103048,1.1641532182693481e-10,44171.562348160376
51,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-20210.017911656767,44171.56234816026,23961.544436503493,0.5989560064661611,-299.4780032330805,0.11406248108842376,1.1641532182693481e-10,44171.562348160376
52,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-20710.017911656767,44171.56234816026,23461.544436503493,0.5929664464014994,-296.4832232007497,0.1093088734231067,1.1641532182693481e-10,44171.562348160376
53,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-21210.017911656767,44171.56234816026,22961.544436503493,0.5870367819374844,-293.5183909687422,0.10475337459796327,1.1641532182693481e-10,44171.562348160376
54,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-21710.017911656767,44171.56234816026,22461.544436503493,0.5811664141181095,-290.58320705905476,0.10038772833369623,1.1641532182693481e-10,44171.562348160376
55,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-22210.017911656767,44171.56234816026,21961.544436503493,0.5753547499769285,-287.67737498846424,0.09620402243533964,1.1641532182693481e-10,44171.562348160376
56,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-22710.017911656767,44171.56234816026,21461.544436503493,0.5696012024771592,-284.8006012385796,0.0921946744523824,1.1641532182693481e-10,44171.562348160376
57,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-23210.017911656767,44171.56234816026,20961.544436503493,0.5639051904523876,-281.9525952261938,0.08835241793651273,1.1641532182693481e-10,44171.562348160376
58,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-23710.017911656767,44171.56234816026,20461.544436503493,0.5582661385478638,-279.1330692739319,0.08467028927207736,1.1641532182693481e-10,44171.562348160376
59,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-24210.017911656767,44171.56234816026,19961.544436503493,0.5526834771623851,-276.34173858119254,0.08114161505538776,1.1641532182693481e-10,44171.562348160376
60,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-24710.017911656767,44171.56234816026,19461.544436503493,0.5471566423907612,-273.5783211953806,0.07775999999999998,1.1641532182693481e-10,44171.562348160376
61,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-25210.017911656767,44171.56234816026,18961.544436503493,0.5416850759668536,-270.8425379834268,0.07451931534604703,1.1641532182693481e-10,44171.562348160376
62,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-25710.017911656767,44171.56234816026,18461.544436503493,0.536268225207185,-268.1341126035925,0.07141368775261829,1.1641532182693481e-10,44171.562348160376
63,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-26210.017911656767,44171.56234816026,17961.544436503493,0.5309055429551132,-265.4527714775566,0.06843748865305425,1.1641532182693481e-10,44171.562348160376
64,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-26710.017911656767,44171.56234816026,17461.544436503493,0.525596487525562,-262.798243762781,0.06558532405386402,1.1641532182693481e-10,44171.562348160376
65,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-27210.017911656767,44171.56234816026,16961.544436503493,0.5203405226503064,-260.1702613251532,0.06285202475877796,1.1641532182693481e-10,44171.562348160376
66,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-27710.017911656767,44171.56234816026,16461.544436503493,0.5151371174238033,-257.56855871190163,0.060232637000217734,1.1641532182693481e-10,44171.562348160376
67,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-28210.017911656767,44171.56234816026,15961.544436503493,0.5099857462495653,-254.99287312478265,0.057722413461203784,1.1641532182693481e-10,44171.562348160376
68,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-28710.017911656767,44171.56234816026,15461.544436503493,0.5048858887870696,-252.44294439353482,0.05531680467142944,1.1641532182693481e-10,44171.562348160376
69,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-29210.017911656767,44171.56234816026,14961.544436503493,0.4998370298991989,-249.91851494959946,0.053011450761907636,1.1641532182693481e-10,44171.562348160376
70,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-29710.017911656767,44171.56234816026,14461.544436503493,0.49483865960020695,-247.41932980010347,0.05080217356324641,1.1641532182693481e-10,44171.562348160376
71,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-30210.017911656767,44171.56234816026,13961.544436503493,0.4898902730042049,-244.94513650210246,0.04868496903323266,1.1641532182693481e-10,44171.562348160376
72,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-30710.017911656767,44171.56234816026,13461.544436503493,0.48499137027416284,-242.4956851370814,0.04665599999999999,1.1641532182693481e-10,44171.562348160376
73,runoff,0,0,0,资金,False,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,-31210.017911656767,44171.56234816026,12961.544436503493,0.4801414565714212,-240.0707282857106,0.04471158920762821,1.1641532182693481e-10,44171.562348160376
